0.58819,1.0053, ,0.998219,1.96E-05,0.00167415,8.69E-05,1
0.17345,1.5659, ,1,1.54E-08,3.34E-08,1.50E-07,1
-0.036468,1.4053, ,0.999999,2.07E-07,1.62E-07,3.83E-07,1
0.072049,1.3102, ,0.999998,5.41E-07,5.38E-07,1.12E-06,1
0.54047,1.0593, ,0.99943,9.81E-06,0.000513544,4.62E-05,1
-0.25,1.6236, ,1,2.23E-08,1.29E-08,3.46E-08,1
0.03182,1.5582, ,1,2.05E-08,2.33E-08,9.49E-08,1
-0.2571,1.6415, ,1,1.77E-08,1.03E-08,2.83E-08,1
-0.023798,1.4701, ,1,8.06E-08,7.14E-08,2.03E-07,1
-0.39845,1.5091, ,0.999999,2.83E-07,9.09E-08,1.45E-07,1
0.057488,1.4731, ,1,6.23E-08,7.23E-08,2.30E-07,1
-0.36056,1.4476, ,0.999999,5.50E-07,1.78E-07,2.69E-07,1
0.4343,1.2806, ,0.99998,6.50E-07,1.42E-05,5.47E-06,1
0.35152,1.3097, ,0.999993,4.15E-07,3.55E-06,2.77E-06,1
0.092182,1.4161, ,0.999999,1.25E-07,1.58E-07,4.28E-07,1
0.1715,1.4958, ,1,3.90E-08,8.05E-08,2.68E-07,1
0.17386,1.4848, ,1,4.50E-08,9.36E-08,2.97E-07,1
-0.12015,1.4212, ,0.999999,2.29E-07,1.43E-07,3.08E-07,1
-0.066416,1.4539, ,1,1.17E-07,8.96E-08,2.28E-07,1
0.1115,1.4004, ,0.999999,1.49E-07,2.02E-07,5.20E-07,1
0.41953,1.1974, ,0.999963,1.69E-06,2.62E-05,9.11E-06,1
0.2523,1.5178, ,1,2.88E-08,1.13E-07,3.34E-07,1
0.29505,1.1811, ,0.999985,1.98E-06,7.34E-06,6.14E-06,1
-8.10E-05,1.5069, ,1,4.51E-08,4.46E-08,1.46E-07,1
0.27695,1.3344, ,0.999997,2.98E-07,1.22E-06,1.61E-06,1
-0.057154,1.5186, ,1,4.56E-08,3.88E-08,1.19E-07,1
-0.15825,1.4338, ,0.999999,2.27E-07,1.30E-07,2.69E-07,1
0.4283,0.40593, ,0.967426,0.0220791,0.00853038,0.00196488,1
0.14788,1.424, ,0.999999,1.03E-07,1.73E-07,4.64E-07,1
-0.059371,1.5732, ,1,2.12E-08,1.89E-08,6.77E-08,1
0.1969,1.5662, ,1,1.52E-08,3.88E-08,1.69E-07,1
0.22786,1.4473, ,0.999999,7.15E-08,2.15E-07,5.14E-07,1
0.38144,1.4154, ,0.999997,1.18E-07,1.65E-06,1.57E-06,1
0.38397,1.3068, ,0.999991,4.43E-07,5.49E-06,3.38E-06,1
0.57625,1.1041, ,0.999327,6.56E-06,0.00062319,4.32E-05,1
-0.087753,1.5044, ,1,6.20E-08,4.78E-08,1.33E-07,1
0.90825,1.3475, ,0.948089,2.07E-06,0.0509768,0.000932478,1
0.14048,0.5947, ,0.994324,0.00473861,0.000534069,0.00040354,1
0.4421,1.3959, ,0.999992,1.67E-07,4.79E-06,2.78E-06,1
0.38627,1.44, ,0.999997,8.77E-08,1.34E-06,1.38E-06,1
-0.6064,1.4623, ,0.999997,2.31E-06,3.67E-07,4.14E-07,1
0.4442,1.0033, ,0.999734,1.64E-05,0.000206742,4.31E-05,1
0.23438,1.2759, ,0.999995,6.33E-07,1.62E-06,2.26E-06,1
0.628,0.79784, ,0.985961,0.000193102,0.0134429,0.000403018,1
0.63449,0.42574, ,0.892716,0.0123508,0.0917055,0.00322818,1
0.42942,1.4098, ,0.999994,1.37E-07,3.43E-06,2.32E-06,1
0.027048,1.3871, ,0.999999,2.17E-07,2.04E-07,4.98E-07,1
0.55467,0.58451, ,0.981224,0.00216726,0.0155294,0.00107914,1
0.48032,1.5374, ,0.999996,3.18E-08,1.81E-06,1.97E-06,1
0.28433,1.0048, ,0.999921,1.79E-05,3.64E-05,2.51E-05,1
0.19883,1.3573, ,0.999998,2.31E-07,5.05E-07,9.91E-07,1
0.13507,1.3457, ,0.999998,2.93E-07,4.20E-07,9.15E-07,1
-0.36841,1.4604, ,0.999999,4.79E-07,1.55E-07,2.37E-07,1
0.31711,1.3914, ,0.999998,1.48E-07,9.76E-07,1.25E-06,1
0.28066,1.3846, ,0.999998,1.59E-07,7.17E-07,1.09E-06,1
0.45696,1.0194, ,0.999732,1.37E-05,0.000214075,4.04E-05,1
-0.23783,1.4815, ,1,1.68E-07,8.32E-08,1.65E-07,1
0.42935,0.76121, ,0.998381,0.000295746,0.00109236,0.00023057,1
0.20455,1.5022, ,1,3.53E-08,9.20E-08,2.94E-07,1
0.53249,1.2625, ,0.999912,9.97E-07,7.44E-05,1.23E-05,1
-0.37383,1.4506, ,0.999999,5.71E-07,1.79E-07,2.66E-07,1
0.40208,0.96181, ,0.99975,2.67E-05,0.000172748,5.00E-05,1
-0.5833,1.5911, ,1,2.95E-07,6.05E-08,8.57E-08,1
0.63684,1.0018, ,0.996023,2.32E-05,0.00383323,0.000120425,1
-0.22373,1.41, ,0.999999,4.39E-07,1.99E-07,3.50E-07,1
0.32616,1.3795, ,0.999997,1.73E-07,1.24E-06,1.43E-06,1
-0.0024959,1.4148, ,0.999999,1.62E-07,1.43E-07,3.63E-07,1
0.45125,1.0563, ,0.999816,8.92E-06,0.000144922,3.01E-05,1
0.058873,1.4108, ,0.999999,1.45E-07,1.58E-07,4.19E-07,1
-0.20028,1.4284, ,0.999999,2.99E-07,1.51E-07,2.86E-07,1
0.078962,1.6242, ,1,7.58E-09,1.04E-08,5.98E-08,1
0.18401,0.99461, ,0.999931,2.55E-05,2.14E-05,2.19E-05,1
-0.086634,1.4401, ,0.999999,1.53E-07,1.09E-07,2.58E-07,1
0.49159,0.61431, ,0.991807,0.00163201,0.0058339,0.00072752,1
-0.3496,1.4124, ,0.999998,8.56E-07,2.69E-07,3.89E-07,1
0.1559,1.4974, ,1,3.87E-08,7.26E-08,2.48E-07,1
0.36596,1.1521, ,0.999966,2.78E-06,2.07E-05,1.01E-05,1
0.17816,1.3456, ,0.999998,2.75E-07,5.12E-07,1.03E-06,1
-0.34372,1.5381, ,1,1.32E-07,5.24E-08,9.65E-08,1
0.26902,1.2804, ,0.999995,5.85E-07,2.05E-06,2.45E-06,1
0.26548,1.349, ,0.999997,2.48E-07,9.29E-07,1.36E-06,1
-0.33838,1.4464, ,0.999999,4.90E-07,1.69E-07,2.64E-07,1
0.67663,1.4181, ,0.99976,2.76E-07,0.000209818,3.03E-05,1
0.50406,1.399, ,0.999983,1.87E-07,1.20E-05,4.68E-06,1
0.13148,1.4818, ,1,4.88E-08,7.91E-08,2.61E-07,1
0.25594,1.3225, ,0.999997,3.47E-07,1.15E-06,1.64E-06,1
-0.24853,1.4432, ,0.999999,3.10E-07,1.39E-07,2.50E-07,1
0.34451,1.5589, ,0.999999,1.83E-08,1.92E-07,4.85E-07,1
-0.15092,1.4304, ,0.999999,2.30E-07,1.34E-07,2.78E-07,1
0.065232,1.333, ,0.999998,4.06E-07,4.07E-07,8.91E-07,1
0.28329,1.3728, ,0.999998,1.84E-07,8.41E-07,1.21E-06,1
0.66026,0.43645, ,0.861884,0.0103586,0.124471,0.0032867,1
-0.36929,1.5099, ,1,2.33E-07,8.21E-08,1.37E-07,1
-0.20248,1.3536, ,0.999998,8.79E-07,3.80E-07,6.23E-07,1
-0.56884,1.5417, ,0.999999,5.53E-07,1.11E-07,1.47E-07,1
