0.58819,1.0053, ,0.998331,1.70078e-05,0.0015524,9.9278e-05,1
0.17345,1.5659, ,1,1.07268e-08,2.63375e-08,3.01016e-07,1
-0.036468,1.4053, ,0.999999,1.16535e-07,4.83908e-08,3.50113e-07,1
0.072049,1.3102, ,0.999998,3.60297e-07,2.43507e-07,1.01809e-06,1
0.54047,1.0593, ,0.99946,8.56767e-06,0.000479014,5.28429e-05,1
-0.25,1.6236, ,1,8.12526e-09,2.03717e-09,3.86539e-08,1
0.03182,1.5582, ,1,1.24813e-08,9.29021e-09,1.4412e-07,1
-0.2571,1.6415, ,1,6.32498e-09,1.57443e-09,3.3134e-08,1
-0.023798,1.4701, ,1,4.59632e-08,2.20997e-08,2.15817e-07,1
-0.39845,1.5091, ,1,8.11301e-08,1.60355e-08,1.03556e-07,1
0.057488,1.4731, ,1,3.99208e-08,3.19467e-08,2.81511e-07,1
-0.36056,1.4476, ,1,1.76078e-07,3.36382e-08,1.85551e-07,1
0.4343,1.2806, ,0.999978,5.40734e-07,1.40442e-05,7.56225e-06,1
0.35152,1.3097, ,0.999993,3.42679e-07,3.4437e-06,3.65919e-06,1
0.092182,1.4161, ,0.999999,8.44411e-08,8.01414e-08,4.82191e-07,1
0.1715,1.4958, ,0.999999,2.79375e-08,5.99726e-08,4.29726e-07,1
0.17386,1.4848, ,0.999999,3.24168e-08,6.98396e-08,4.63282e-07,1
-0.12015,1.4212, ,1,1.12203e-07,3.36576e-08,2.60205e-07,1
-0.066416,1.4539, ,1,6.22877e-08,2.39058e-08,2.18721e-07,1
0.1115,1.4004, ,0.999999,1.02874e-07,1.10712e-07,5.82761e-07,1
0.41953,1.1974, ,0.999963,1.45189e-06,2.49646e-05,1.0758e-05,1
0.2523,1.5178, ,0.999999,2.13537e-08,1.0872e-07,6.49881e-07,1
0.29505,1.1811, ,0.999986,1.65183e-06,6.22925e-06,6.22485e-06,1
-8.0962e-05,1.5069, ,1,2.65273e-08,1.52022e-08,1.78186e-07,1
0.27695,1.3344, ,0.999997,2.38823e-07,1.08982e-06,2.01573e-06,1
-0.057154,1.5186, ,1,2.44267e-08,1.0446e-08,1.35368e-07,1
-0.15825,1.4338, ,1,1.03691e-07,2.8031e-08,2.20908e-07,1
0.4283,0.40593, ,0.963056,0.0272537,0.00709118,0.00259934,1
0.14788,1.424, ,0.999999,7.36087e-08,1.12358e-07,5.83571e-07,1
-0.059371,1.5732, ,1,1.1221e-08,4.97176e-09,9.06965e-08,1
0.1969,1.5662, ,1,1.07521e-08,3.3341e-08,3.51407e-07,1
0.22786,1.4473, ,0.999999,5.40412e-08,1.8574e-07,7.86609e-07,1
0.38144,1.4154, ,0.999995,9.3136e-08,1.72548e-06,2.72707e-06,1
0.38397,1.3068, ,0.99999,3.67221e-07,5.41925e-06,4.61946e-06,1
0.57625,1.1041, ,0.999352,5.50152e-06,0.000589195,5.28516e-05,1
-0.087753,1.5044, ,1,3.16334e-08,1.16706e-08,1.38639e-07,1
0.90825,1.3475, ,0.947722,9.49045e-07,0.0510024,0.0012748,1
0.14048,0.5947, ,0.994442,0.00481036,0.000289679,0.000458178,1
0.4421,1.3959, ,0.99999,1.30862e-07,5.0241e-06,4.90454e-06,1
0.38627,1.44, ,0.999996,6.83199e-08,1.42198e-06,2.56662e-06,1
-0.6064,1.4623, ,0.999999,4.98755e-07,8.68652e-08,2.49208e-07,1
0.4442,1.0033, ,0.999754,1.47975e-05,0.000186094,4.49206e-05,1
0.23438,1.2759, ,0.999996,5.00921e-07,1.27644e-06,2.39252e-06,1
0.628,0.79784, ,0.98706,0.000177866,0.0123008,0.000461207,1
0.63449,0.42574, ,0.894417,0.0145373,0.0866863,0.00435939,1
0.42942,1.4098, ,0.999992,1.07424e-07,3.61403e-06,4.16718e-06,1
0.027048,1.3871, ,0.999999,1.34817e-07,7.75807e-08,4.79631e-07,1
0.55467,0.58451, ,0.982456,0.00230409,0.013912,0.00132823,1
0.48032,1.5374, ,0.999993,2.25627e-08,2.04154e-06,4.52099e-06,1
0.28433,1.0048, ,0.999933,1.51584e-05,2.80975e-05,2.38371e-05,1
0.19883,1.3573, ,0.999998,1.75724e-07,3.77969e-07,1.15649e-06,1
0.13507,1.3457, ,0.999999,2.10085e-07,2.47989e-07,9.51375e-07,1
-0.36841,1.4604, ,1,1.49932e-07,2.88598e-08,1.64181e-07,1
0.31711,1.3914, ,0.999997,1.18109e-07,9.59596e-07,1.88628e-06,1
0.28066,1.3846, ,0.999998,1.25621e-07,6.67003e-07,1.5397e-06,1
0.45696,1.0194, ,0.999751,1.23347e-05,0.000194428,4.26262e-05,1
-0.23783,1.4815, ,1,6.57442e-08,1.54854e-08,1.33115e-07,1
0.42935,0.76121, ,0.998535,0.000284767,0.000927522,0.000252265,1
0.20455,1.5022, ,0.999999,2.57639e-08,7.72843e-08,5.07896e-07,1
0.53249,1.2625, ,0.999907,7.9922e-07,7.37576e-05,1.80631e-05,1
-0.37383,1.4506, ,1,1.78385e-07,3.3758e-08,1.81937e-07,1
0.40208,0.96181, ,0.999775,2.41478e-05,0.000150436,5.07964e-05,1
-0.5833,1.5911, ,1,5.65652e-08,1.13422e-08,5.99155e-08,1
0.63684,1.0018, ,0.996267,1.94104e-05,0.00357196,0.000141347,1
-0.22373,1.41, ,1,1.80639e-07,4.04668e-08,2.61655e-07,1
0.32616,1.3795, ,0.999997,1.38649e-07,1.21813e-06,2.13226e-06,1
-0.0024959,1.4148, ,1,9.61843e-08,4.84145e-08,3.5347e-07,1
